f (GHz),theta (deg.),phi (deg.),gain (dBi),directivity (dBi)
1.9800000000000002,162.0,-7.999999999999986,0.5759614560063032,0.9548331037290824
1.9800000000000002,164.0,-7.999999999999986,0.622961483774886,1.0327500926553999
1.9800000000000002,166.0,-7.999999999999986,0.6676723820962118,1.1068721460835722
1.9800000000000002,168.0,-7.999999999999986,0.7082097739807421,1.174075330092754
1.9800000000000002,170.0,-7.999999999999986,0.7430169770151326,1.2317789652212334
1.9800000000000002,172.0,-7.999999999999986,0.7708821117506938,1.2779739888776322
1.9800000000000002,174.0,-7.999999999999986,0.790945941691644,1.3112359525306312
1.9800000000000002,176.0,-7.999999999999986,0.8026874038138415,1.3307010340973613
1.9800000000000002,178.0,-7.999999999999986,0.8058828777918797,1.3359985141709276
1.9800000000000002,180.0,-7.999999999999986,0.8005454170754476,1.3271500328554573
1.9800000000000002,0.0,-6.000000000000009,2.055469929810506,3.407573045445745
1.9800000000000002,2.0,-6.000000000000009,2.036386755997008,3.3759368206752733
1.9800000000000002,4.0,-6.000000000000009,2.0062642362744496,3.3259994877185415
1.9800000000000002,6.000000000000001,-6.000000000000009,1.9650302357805887,3.2576414608746598
1.9800000000000002,8.0,-6.000000000000009,1.9127007347587413,3.170889232307584
1.9800000000000002,10.0,-6.000000000000009,1.8494103076071449,3.065965900436507
1.9800000000000002,12.000000000000002,-6.000000000000009,1.7754490090760242,2.9433523201424636
1.9800000000000002,14.0,-6.000000000000009,1.6913028954132887,2.80385427901929
1.9800000000000002,16.0,-6.000000000000009,1.5976940084544522,2.648668783289603
1.9800000000000002,18.0,-6.000000000000009,1.4956164962178964,2.479443938791142
1.9800000000000002,20.0,-6.000000000000009,1.386368797813526,2.298332307353148
1.9800000000000002,22.0,-6.000000000000009,1.2715872108068784,2.1080465550174785
1.9800000000000002,24.000000000000004,-6.000000000000009,1.1532932018892814,1.9119378840127494
1.9800000000000002,26.0,-6.000000000000009,1.0339746966731125,1.7141307955699727
1.9800000000000002,28.0,-6.000000000000009,0.9167278997263287,1.5197582002104566
1.9800000000000002,29.999999999999996,-6.000000000000009,0.8054818257236404,1.3353336471263009
1.9800000000000002,32.0,-6.000000000000009,0.705280413915254,1.1692190156048636
1.9800000000000002,34.0,-6.000000000000009,0.6224202029910079,1.03185275342294
1.9800000000000002,36.0,-6.000000000000009,0.5638334987823181,0.9347272877629104
1.9800000000000002,38.0,-6.000000000000009,0.5348363931259743,0.8866556744556754
1.9800000000000002,40.0,-6.000000000000009,0.5357415418118204,0.8881562365506385
1.9800000000000002,42.0,-6.000000000000009,0.560603598577482,0.9293727356393995
1.9800000000000002,44.0,-6.000000000000009,0.5999428693855757,0.9945896657871002
1.9800000000000002,46.0,-6.000000000000009,0.6444277651449217,1.0683370505192067
1.9800000000000002,48.00000000000001,-6.000000000000009,0.6866814958030405,1.1383855934688978
1.9800000000000002,50.0,-6.000000000000009,0.7214616668851068,1.1960444148296008
1.9800000000000002,52.0,-6.000000000000009,0.7452899158351444,1.2355470597794127
1.9800000000000002,54.0,-6.000000000000009,0.7560665869283285,1.2534127037395526
1.9800000000000002,56.0,-6.000000000000009,0.7527872183261729,1.247976142546066
1.9800000000000002,58.00000000000001,-6.000000000000009,0.7353432918088273,1.2190574739023836
1.9800000000000002,59.99999999999999,-6.000000000000009,0.7043744665097501,1.1677171293866253
1.9800000000000002,62.0,-6.000000000000009,0.6611526951013159,1.0960637614186606
1.9800000000000002,64.0,-6.000000000000009,0.6074930012615151,1.0071063294934788
1.9800000000000002,66.0,-6.000000000000009,0.5456977179003648,0.9046616579061156
1.9800000000000002,68.0,-6.000000000000009,0.47855491520767146,0.7933518297577679
1.9800000000000002,70.0,-6.000000000000009,0.4094352721156742,0.6787647811732946
1.9800000000000002,72.0,-6.000000000000009,0.3425690196333057,0.5679134199812124
1.9800000000000002,74.0,-6.000000000000009,0.28358629785525363,0.47013143350552333
1.9800000000000002,76.0,-6.000000000000009,0.24002253475457735,0.397911109215139
1.9800000000000002,78.0,-6.000000000000009,0.2198532689175395,0.36447435316439203
1.9800000000000002,80.0,-6.000000000000009,0.22562496577622276,0.37404271432448266
1.9800000000000002,82.0,-6.000000000000009,0.2507141938727992,0.41563581970297664
1.9800000000000002,84.0,-6.000000000000009,0.2850940862472048,0.472631056101862
1.9800000000000002,86.0,-6.000000000000009,0.32113327452564705,0.5323770853559537
1.9800000000000002,88.0,-6.000000000000009,0.35425187724521623,0.5872813465632358
1.9800000000000002,90.0,-6.000000000000009,0.38189096927133853,0.6331016349668183
1.9800000000000002,92.0,-6.000000000000009,0.4027169630975628,0.6676271194692375
1.9800000000000002,94.0,-6.000000000000009,0.41621080330679855,0.6899973062132406
1.9800000000000002,96.00000000000001,-6.000000000000009,0.42247791660602707,0.7003869723628078
1.9800000000000002,98.0,-6.000000000000009,0.42215713173077535,0.6998551728563099
1.9800000000000002,100.0,-6.000000000000009,0.41636239427187893,0.6902486148210918
1.9800000000000002,102.0,-6.000000000000009,0.406622975846974,0.6741025359017649
1.9800000000000002,104.0,-6.000000000000009,0.3948013610716508,0.6545045766819246
1.9800000000000002,106.0,-6.000000000000009,0.3829693474807001,0.6348893782296718
1.9800000000000002,108.0,-6.000000000000009,0.3732213165186198,0.6187290213833823
1.9800000000000002,110.0,-6.000000000000009,0.3674161638825776,0.6091051969915073
1.9800000000000002,112.0,-6.000000000000009,0.3668830369485579,0.6082213752708295
1.9800000000000002,114.00000000000001,-6.000000000000009,0.3721867806800844,0.6170139603227391
1.9800000000000002,116.00000000000001,-6.000000000000009,0.3830629276087043,0.6350445160485966
1.9800000000000002,118.00000000000001,-6.000000000000009,0.3985516474837588,0.6607218288563599
1.9800000000000002,119.99999999999999,-6.000000000000009,0.41724661705649485,0.6917144858043291
1.9800000000000002,122.0,-6.000000000000009,0.43753747878430815,0.7253528244099141
1.9800000000000002,124.0,-6.000000000000009,0.457777128781873,0.7589062638354744
1.9800000000000002,126.0,-6.000000000000009,0.4763748826610148,0.7897377558973604
1.9800000000000002,128.0,-6.000000000000009,0.4918517708810847,0.8153954541011716
1.9800000000000002,130.0,-6.000000000000009,0.5028950465588805,0.8337030770867109
1.9800000000000002,132.0,-6.000000000000009,0.5084341925704463,0.8428859137558611
1.9800000000000002,134.0,-6.000000000000009,0.5077435762847667,0.8417410050390286
1.9800000000000002,136.0,-6.000000000000009,0.500563332643597,0.8298375447467929
1.9800000000000002,138.0,-6.000000000000009,0.4872224616403986,0.8077209514685549
1.9800000000000002,140.0,-6.000000000000009,0.4687466007445004,0.7770915344835683
1.9800000000000002,142.0,-6.000000000000009,0.4469336064346281,0.7409297933786352
1.9800000000000002,144.0,-6.000000000000009,0.42437255629550785,0.7035279198624881
1.9800000000000002,146.0,-6.000000000000009,0.4043504548767893,0.6703351340580778
1.9800000000000002,148.0,-6.000000000000009,0.39053566808271767,0.6474328797242487
1.9800000000000002,150.0,-6.000000000000009,0.38632214541107174,0.6404476710991831
1.9800000000000002,152.0,-6.000000000000009,0.3939269234542762,0.6530549276203281
1.9800000000000002,154.0,-6.000000000000009,0.41371925094354883,0.6858667925281733
1.9800000000000002,156.0,-6.000000000000009,0.4442805823036248,0.736531590618959
1.9800000000000002,158.0,-6.000000000000009,0.4830891305003612,0.8008686849496321
1.9800000000000002,160.0,-6.000000000000009,0.5272670967475399,0.8741072396972447
1.9800000000000002,162.0,-6.000000000000009,0.5740322486896553,0.9516348497648942
1.9800000000000002,164.0,-6.000000000000009,0.6208685133271844,1.0292803509778072
1.9800000000000002,166.0,-6.000000000000009,0.6655622343815768,1.1033739278075392
1.9800000000000002,168.0,-6.000000000000009,0.706208870846114,1.1707582182784575
1.9800000000000002,170.0,-6.000000000000009,0.741227608876084,1.2288125376658747
1.9800000000000002,172.0,-6.000000000000009,0.7693815408750898,1.2754863315325498
1.9800000000000002,174.0,-6.000000000000009,0.7897878222169088,1.309316013616284
1.9800000000000002,176.0,-6.000000000000009,0.8019046068263297,1.3294033075405212
1.9800000000000002,178.0,-6.000000000000009,0.8054908512668632,1.3353486097377019
1.9800000000000002,180.0,-6.000000000000009,0.8005454170754476,1.327150032855457
1.9800000000000002,0.0,-4.000000000000005,2.055469929810506,3.407573045445745
1.9800000000000002,2.0,-4.000000000000005,2.036846008398423,3.376698172656843
1.9800000000000002,4.0,-4.000000000000005,2.0072213789714195,3.3275862458644703
1.9800000000000002,6.000000000000001,-4.000000000000005,1.9664991198012374,3.260076587520424
1.9800000000000002,8.0,-4.000000000000005,1.9146747937651016,3.174161841730196
1.9800000000000002,10.0,-4.000000000000005,1.851867685874938,3.0700397600568063
1.9800000000000002,12.000000000000002,-4.000000000000005,1.7783566941682654,2.9481727017015746
1.9800000000000002,14.0,-4.000000000000005,1.694618843251629,2.80935148153739
1.9800000000000002,16.0,-4.000000000000005,1.6013672119903901,2.654758246909561
1.9800000000000002,18.0,-4.000000000000005,1.4995857274552646,2.4860241592942183
1.9800000000000002,20.0,-4.000000000000005,1.3905609991620864,2.3052821693332515
1.9800000000000002,22.0,-4.000000000000005,1.2759160718844278,2.1152229724933096
1.9800000000000002,24.000000000000004,-4.000000000000005,1.1576574384235336,1.9191729471787862
1.9800000000000002,26.0,-4.000000000000005,1.0382543016536325,1.7212255559287974
1.9800000000000002,28.0,-4.000000000000005,0.9207757693934387,1.526468788076071
1.9800000000000002,29.999999999999996,-4.000000000000005,0.8091088655581817,1.341346580225293
1.9800000000000002,32.0,-4.000000000000005,0.708237451717764,1.1741212144471136
1.9800000000000002,34.0,-4.000000000000005,0.6243958118227542,1.0351279321573834
1.9800000000000002,36.0,-4.000000000000005,0.5645136055596436,0.9358547737401207
1.9800000000000002,38.0,-4.000000000000005,0.5340622278563537,0.885372257623729
1.9800000000000002,40.0,-4.000000000000005,0.533671810460225,0.8847250208161128
1.9800000000000002,42.0,-4.000000000000005,0.5576919336842215,0.924545756337124
1.9800000000000002,44.0,-4.000000000000005,0.5967574153870729,0.9893087969087088
1.9800000000000002,46.0,-4.000000000000005,0.6415049575913662,1.063491598833402
1.9800000000000002,48.00000000000001,-4.000000000000005,0.6844713840578347,1.134721654093691
1.9800000000000002,50.0,-4.000000000000005,0.720316574980597,1.1941460731162168
1.9800000000000002,52.0,-4.000000000000005,0.7454604508614662,1.2358297739901976
1.9800000000000002,54.0,-4.000000000000005,0.7576973630385684,1.2561162162725346
1.9800000000000002,56.0,-4.000000000000005,0.7559157762586152,1.2531626887110534
1.9800000000000002,58.00000000000001,-4.000000000000005,0.7399063943733993,1.2266222186243234
1.9800000000000002,59.99999999999999,-4.000000000000005,0.7102232093946687,1.1774132180111023
1.9800000000000002,62.0,-4.000000000000005,0.668074577351924,1.1075389083127316
1.9800000000000002,64.0,-4.000000000000005,0.6152363515435911,1.0199433120831873
1.9800000000000002,66.0,-4.000000000000005,0.553992038129731,0.9184120424940767
1.9800000000000002,68.0,-4.000000000000005,0.4871195170557747,0.8075502891851271
1.9800000000000002,70.0,-4.000000000000005,0.41796700156557687,0.6929087444990945
1.9800000000000002,72.0,-4.000000000000005,0.35069686940409966,0.581387828628457
1.9800000000000002,74.0,-4.000000000000005,0.2907839596770698,0.48206376978470994
1.9800000000000002,76.0,-4.000000000000005,0.2455376090572475,0.40705403962966563
1.9800000000000002,78.0,-4.000000000000005,0.2229526256861874,0.3696124894270023
1.9800000000000002,80.0,-4.000000000000005,0.22631475665788478,0.37518625468051325
1.9800000000000002,82.0,-4.000000000000005,0.24986582821104847,0.41422939291962296
1.9800000000000002,84.0,-4.000000000000005,0.2837225535747023,0.4703573192312872
1.9800000000000002,86.0,-4.000000000000005,0.31999142688890386,0.5304841220133418
1.9800000000000002,88.0,-4.000000000000005,0.35382545229707274,0.5865744161731944
1.9800000000000002,90.0,-4.000000000000005,0.38246700190700367,0.6340565860727051
1.9800000000000002,92.0,-4.000000000000005,0.40442753217264876,0.6704629133614757
1.9800000000000002,94.0,-4.000000000000005,0.4190538010309642,0.6947104485816251
1.9800000000000002,96.00000000000001,-4.000000000000005,0.4263276385619843,0.7067690695072744
1.9800000000000002,98.0,-4.000000000000005,0.4267733752581176,0.7075080150540233
1.9800000000000002,100.0,-4.000000000000005,0.4214034198789838,0.6986056638496593
1.9800000000000002,102.0,-4.000000000000005,0.411666458320662,0.6824636579416782
1.9800000000000002,104.0,-4.000000000000005,0.39937774681881005,0.6620913423608658
1.9800000000000002,106.0,-4.000000000000005,0.38661255823539353,0.6409291195980681
1.9800000000000002,108.0,-4.000000000000005,0.3755393305934586,0.6225718420278628
1.9800000000000002,110.0,-4.000000000000005,0.3681738624093668,0.6103613151370542
1.9800000000000002,112.0,-4.000000000000005,0.3660717000823058,0.6068763350947993
1.9800000000000002,114.00000000000001,-4.000000000000005,0.37004332805549656,0.6134605289240085
1.9800000000000002,116.00000000000001,-4.000000000000005,0.380018931631299,0.6299981573095963
1.9800000000000002,118.00000000000001,-4.000000000000005,0.3951320130407902,0.6550527339286555
1.9800000000000002,119.99999999999999,-4.000000000000005,0.4139628933630516,0.6862707047087331
1.9800000000000002,122.0,-4.000000000000005,0.43481054451294326,0.7208320928803306
1.9800000000000002,124.0,-4.000000000000005,0.45589834264946366,0.7557915984783679
1.9800000000000002,126.0,-4.000000000000005,0.47549819647051556,0.7882843791348332
1.9800000000000002,128.0,-4.000000000000005,0.4920057764300274,0.8156507656237656
1.9800000000000002,130.0,-4.000000000000005,0.5040063883996057,0.8355454676981269
1.9800000000000002,132.0,-4.000000000000005,0.5103566487653386,0.8460729756611498
1.9800000000000002,134.0,-4.000000000000005,0.5102886926806826,0.8459603175682294
1.9800000000000002,136.0,-4.000000000000005,0.5035290231611627,0.834754088123189
1.9800000000000002,138.0,-4.000000000000005,0.4904160974756216,0.8130153842555523
1.9800000000000002,140.0,-4.000000000000005,0.47199934413720857,0.7824839562105871
1.9800000000000002,142.0,-4.000000000000005,0.4501035448746566,0.7461849404509932
1.9800000000000002,144.0,-4.000000000000005,0.4273361830586088,0.7084410419316762
1.9800000000000002,146.0,-4.000000000000005,0.4069862999493957,0.6747048572494129
1.9800000000000002,148.0,-4.000000000000005,0.39271096921905435,0.6510391098181094
1.9800000000000002,150.0,-4.000000000000005,0.38789880333467375,0.6430614661075342
1.9800000000000002,152.0,-4.000000000000005,0.394793657522598,0.6544918056821031
1.9800000000000002,154.0,-4.000000000000005,0.41383055336222124,0.686051310489862
1.9800000000000002,156.0,-4.000000000000005,0.4436720993299099,0.73552284310591
1.9800000000000002,158.0,-4.000000000000005,0.4818634149856005,0.79883668482698
1.9800000000000002,160.0,-4.000000000000005,0.5255670605791753,0.871288907334613
1.9800000000000002,162.0,-4.000000000000005,0.5720172589104314,0.9482943850084163
1.9800000000000002,164.0,-4.000000000000005,0.6186971598726599,1.0256806653796555
1.9800000000000002,166.0,-4.000000000000005,0.663380761562043,1.0997574662522482
1.9800000000000002,168.0,-4.000000000000005,0.7041438905260626,1.1673348788386864
1.9800000000000002,170.0,-4.000000000000005,0.7393822509457341,1.2257532898260195
1.9800000000000002,172.0,-4.000000000000005,0.767834393166742,1.2729214587743405
1.9800000000000002,174.0,-4.000000000000005,0.7885939565792841,1.3073368144523103
1.9800000000000002,176.0,-4.000000000000005,0.801097939268598,1.3280660081782212
1.9800000000000002,178.0,-4.000000000000005,0.8050871486673024,1.3346793486229132
1.9800000000000002,180.0,-4.000000000000005,0.8005454170754475,1.327150032855457
1.9800000000000002,0.0,-2.0000000000000027,2.055469929810506,3.407573045445745
1.9800000000000002,2.0,-2.0000000000000027,2.0373206299570388,3.3774850037393467
1.9800000000000002,4.0,-2.0000000000000027,2.0082074956415967,3.329221037274565
1.9800000000000002,6.000000000000001,-2.0000000000000027,1.9680081786177972,3.2625783162359476
1.9800000000000002,8.0,-2.0000000000000027,1.916697326286077,3.1775148108989777
1.9800000000000002,10.0,-2.0000000000000027,1.8543787595065448,3.074202636242975
1.9800000000000002,12.000000000000002,-2.0000000000000027,1.7813204598093413,2.953086054003682
1.9800000000000002,14.0,-2.0000000000000027,1.6979910854662368,2.814942009283165
1.9800000000000002,16.0,-2.0000000000000027,1.6050958128960646,2.6609395486932224
1.9800000000000002,18.0,-2.0000000000000027,1.5036097849535344,2.4926952711726056
1.9800000000000002,20.0,-2.0000000000000027,1.3948096201574214,2.3123255642153904
1.9800000000000002,22.0,-2.0000000000000027,1.280307418806793,2.122502979458545
1.9800000000000002,24.000000000000004,-2.0000000000000027,1.1620975427876146,1.9265337845866104
1.9800000000000002,26.0,-2.0000000000000027,1.0426338245709403,1.728485960972186
1.9800000000000002,28.0,-2.0000000000000027,0.9249618724604001,1.533408540280449
1.9800000000000002,29.999999999999996,-2.0000000000000027,0.8129297504359227,1.3476808710511101
1.9800000000000002,32.0,-2.0000000000000027,0.7114616578546041,1.1794663269031593
1.9800000000000002,34.0,-2.0000000000000027,0.6267230654441921,1.0389860701896234
1.9800000000000002,36.0,-2.0000000000000027,0.5656216517903124,0.9376917008651423
1.9800000000000002,38.0,-2.0000000000000027,0.5337541746999861,0.8848615648536818
1.9800000000000002,40.0,-2.0000000000000027,0.5320492029777879,0.882035050293897
1.9800000000000002,42.0,-2.0000000000000027,0.5551615744308974,0.9203509083065735
1.9800000000000002,44.0,-2.0000000000000027,0.5938661100891302,0.9845155698920857
1.9800000000000002,46.0,-2.0000000000000027,0.6387871238227456,1.0589859541836615
1.9800000000000002,48.00000000000001,-2.0000000000000027,0.682383635643728,1.1312605695414892
1.9800000000000002,50.0,-2.0000000000000027,0.7192193452044283,1.1923270775883779
1.9800000000000002,52.0,-2.0000000000000027,0.7456103416161313,1.2360782639768186
1.9800000000000002,54.0,-2.0000000000000027,0.7592411574638478,1.258675529933609
1.9800000000000002,56.0,-2.0000000000000027,0.7588889398031442,1.2580916209260693
1.9800000000000002,58.00000000000001,-2.0000000000000027,0.7442400474029399,1.233806580233125
1.9800000000000002,59.99999999999999,-2.0000000000000027,0.7157608710391264,1.1865935938856318
1.9800000000000002,62.0,-2.0000000000000027,0.6745965699559973,1.118351115233358
1.9800000000000002,64.0,-2.0000000000000027,0.6224868932567909,1.031963313032098
1.9800000000000002,66.0,-2.0000000000000027,0.5617022314007415,0.9311940571489417
1.9800000000000002,68.0,-2.0000000000000027,0.49501852147189307,0.8206453163338352
1.9800000000000002,70.0,-2.0000000000000027,0.42577279169436055,0.7058492403222086
1.9800000000000002,72.0,-2.0000000000000027,0.3580762265889326,0.5936213808060222
1.9800000000000002,74.0,-2.0000000000000027,0.29727477895594334,0.4928242973393933
1.9800000000000002,76.0,-2.0000000000000027,0.2504815649490987,0.41525016577610746
1.9800000000000002,78.0,-2.0000000000000027,0.22568777905900336,0.37414684664293446
1.9800000000000002,80.0,-2.0000000000000027,0.22680557708565205,0.37599994036647616
1.9800000000000002,82.0,-2.0000000000000027,0.24888275741635277,0.41259965098412366
1.9800000000000002,84.0,-2.0000000000000027,0.28221099647222264,0.46785144883913976
1.9800000000000002,86.0,-2.0000000000000027,0.31866943640216056,0.5282925165397567
1.9800000000000002,88.0,-2.0000000000000027,0.353166130809954,0.5854813882017289
1.9800000000000002,90.0,-2.0000000000000027,0.382761321430644,0.6345445111262221
1.9800000000000002,92.0,-2.0000000000000027,0.40582486463770767,0.6727794213163744
1.9800000000000002,94.0,-2.0000000000000027,0.4215792301415614,0.6988971233855948
1.9800000000000002,96.00000000000001,-2.0000000000000027,0.42988816804689883,0.7126717412634251
1.9800000000000002,98.0,-2.0000000000000027,0.4311617608211378,0.714783112656132
1.9800000000000002,100.0,-2.0000000000000027,0.42630539582747784,0.7067321953397363
1.9800000000000002,102.0,-2.0000000000000027,0.4166761176877695,0.6907687077887436
1.9800000000000002,104.0,-2.0000000000000027,0.4040262740897865,0.669797704784304
1.9800000000000002,106.0,-2.0000000000000027,0.39041635947143427,0.6472350890380397
1.9800000000000002,108.0,-2.0000000000000027,0.37807195045472186,0.6267704377107473
1.9800000000000002,110.0,-2.0000000000000027,0.36915656032423433,0.6119904389096539
1.9800000000000002,112.0,-2.0000000000000027,0.3654576185626809,0.6058583062714961
1.9800000000000002,114.00000000000001,-2.0000000000000027,0.3680525380320066,0.6101601826991371
1.9800000000000002,116.00000000000001,-2.0000000000000027,0.3770933796164837,0.6251481558358928
1.9800000000000002,118.00000000000001,-2.0000000000000027,0.39182489539322013,0.6495701701652358
1.9800000000000002,119.99999999999999,-2.0000000000000027,0.4108145880442371,0.6810514211825495
1.9800000000000002,122.0,-2.0000000000000027,0.4322574977541849,0.716599633337753
1.9800000000000002,124.0,-2.0000000000000027,0.45422956576380963,0.7530250879826672
1.9800000000000002,126.0,-2.0000000000000027,0.4748504070055672,0.7872104690338544
1.9800000000000002,128.0,-2.0000000000000027,0.49238221360663853,0.8162748259214719
1.9800000000000002,130.0,-2.0000000000000027,0.5053074866870068,0.8377024379312223
1.9800000000000002,132.0,-2.0000000000000027,0.51241500553658,0.8494853345333808
1.9800000000000002,134.0,-2.0000000000000027,0.512903379029087,0.8502949636722175
1.9800000000000002,136.0,-2.0000000000000027,0.5064954413722136,0.8396718378751538
1.9800000000000002,138.0,-2.0000000000000027,0.4935481178058492,0.8182076704088483
1.9800000000000002,140.0,-2.0000000000000027,0.47514102174641826,0.7876922522714348
1.9800000000000002,142.0,-2.0000000000000027,0.4531287842905193,0.7512002044254283
1.9800000000000002,144.0,-2.0000000000000027,0.43013684539886143,0.7130840003917494
1.9800000000000002,146.0,-2.0000000000000027,0.40945341446473177,0.6787948576919209
1.9800000000000002,148.0,-2.0000000000000027,0.39472038001967574,0.6543703257031581
1.9800000000000002,150.0,-2.0000000000000027,0.38931732034382704,0.6454130939541857
1.9800000000000002,152.0,-2.0000000000000027,0.3955121630941001,0.6556829494604404
1.9800000000000002,154.0,-2.0000000000000027,0.4138043263170704,0.6860078311030701
1.9800000000000002,156.0,-2.0000000000000027,0.4429373826774102,0.7343048244792257
1.9800000000000002,158.0,-2.0000000000000027,0.48052343010308035,0.7966152481127967
1.9800000000000002,160.0,-2.0000000000000027,0.5237649739636147,0.8683013949961037
1.9800000000000002,162.0,-2.0000000000000027,0.5699118848298855,0.9448040804978026
1.9800000000000002,164.0,-2.0000000000000027,0.6164458866121597,1.021948488144097
1.9800000000000002,166.0,-2.0000000000000027,0.6611285528625298,1.0960237382390698
1.9800000000000002,168.0,-2.0000000000000027,0.7020165949728223,1.1638082327507109
1.9800000000000002,170.0,-2.0000000000000027,0.7374830613516111,1.2226047994612297
1.9800000000000002,172.0,-2.0000000000000027,0.7662426956978131,1.2702827310980247
1.9800000000000002,174.0,-2.0000000000000027,0.7873659489157043,1.3053010143886237
1.9800000000000002,176.0,-2.0000000000000027,0.8002684656976833,1.326690900840884
1.9800000000000002,178.0,-2.0000000000000027,0.8046722833944507,1.3339915819469046
1.9800000000000002,180.0,-2.0000000000000027,0.8005454170754476,1.3271500328554573
1.9800000000000002,0.0,0.0,2.055469929810506,3.407573045445745
1.9800000000000002,2.0,0.0,2.0378099464289514,3.3782961961563216
1.9800000000000002,4.0,0.0,2.0092210748464536,3.330901356275006
1.9800000000000002,6.000000000000001,0.0,1.9695550085343185,3.2651426621565487
1.9800000000000002,8.0,0.0,1.918765035620118,3.1809426745180502
1.9800000000000002,10.0,0.0,1.856939354066864,3.0784476085860457
1.9800000000000002,12.000000000000002,0.0,1.7843352734143174,2.958084033992768
1.9800000000000002,14.0,0.0,1.7014137587307232,2.8206161419913514
1.9800000000000002,16.0,0.0,1.6088731401392766,2.66720162935474
1.9800000000000002,18.0,0.0,1.5076811430124675,2.499444798265546
1.9800000000000002,20.0,0.0,1.3991060185990742,2.319448164896599
1.9800000000000002,22.0,0.0,1.2847507966437237,2.129869243653542
1.9800000000000002,24.000000000000004,0.0,1.166599870143843,1.9339977757247693
1.9800000000000002,26.0,0.0,1.0470941947340704,1.735880395169525
1.9800000000000002,28.0,0.0,0.9292586562814373,1.540531779846412
1.9800000000000002,29.999999999999996,0.0,0.8169050411980209,1.3542711370784921
1.9800000000000002,32.0,0.0,0.7148991698460299,1.1851650593611227
1.9800000000000002,34.0,0.0,0.6293342447959422,1.0433149023689727
1.9800000000000002,36.0,0.0,0.5670823404666203,0.9401132412092685
1.9800000000000002,38.0,0.0,0.5338412190528965,0.885005867616974
1.9800000000000002,40.0,0.0,0.5308188135882141,0.8799953017874809
1.9800000000000002,42.0,0.0,0.5529794688339675,0.9167333977282991
1.9800000000000002,44.0,0.0,0.5912570827295985,0.9801903053011364
1.9800000000000002,46.0,0.0,0.6362794869962828,1.054828775558134
1.9800000000000002,48.00000000000001,0.0,0.6804358303369625,1.1280314836936014
1.9800000000000002,50.0,0.0,0.7181963736667997,1.190631187910146
1.9800000000000002,52.0,0.0,0.7457735567865299,1.2363488432770513
1.9800000000000002,54.0,0.0,0.7607409494506224,1.2611618960311075
1.9800000000000002,56.0,0.0,0.7617624320249201,1.2628553172950665
1.9800000000000002,58.00000000000001,0.0,0.7484175972828818,1.2407321529016624
1.9800000000000002,59.99999999999999,0.0,0.721082695822634,1.195416153837427
1.9800000000000002,62.0,0.0,0.6808374516760888,1.128697294479658
1.9800000000000002,64.0,0.0,0.6293840403308465,1.0433974537700235
1.9800000000000002,66.0,0.0,0.5689795579009256,0.9432584621131248
1.9800000000000002,68.0,0.0,0.5023998109801847,0.8328820719313276
1.9800000000000002,70.0,0.0,0.4329757743459326,0.7177903975117829
1.9800000000000002,72.0,0.0,0.3647789236517245,0.6047331608966525
1.9800000000000002,74.0,0.0,0.30304996130777734,0.5023984367754577
1.9800000000000002,76.0,0.0,0.2547430002009113,0.42231480422612233
1.9800000000000002,78.0,0.0,0.22786062672937174,0.3777490093630135
1.9800000000000002,80.0,0.0,0.22688161397329137,0.3761259948735363
1.9800000000000002,82.0,0.0,0.24759424373634434,0.4104635436049757
1.9800000000000002,84.0,0.0,0.28045141423234654,0.4649344005647339
1.9800000000000002,86.0,0.0,0.3171110515975798,0.5257090148414316
1.9800000000000002,88.0,0.0,0.3522489234016476,0.5839608350686961
1.9800000000000002,90.0,0.0,0.382759404206315,0.6345413327377423
1.9800000000000002,92.0,0.0,0.4068877349535617,0.6745414554802323
1.9800000000000002,94.0,0.0,0.42374731101171886,0.7024913836695078
1.9800000000000002,96.00000000000001,0.0,0.4330951336183801,0.7179882721844392
1.9800000000000002,98.0,0.0,0.4352328743933351,0.7215322344371775
1.9800000000000002,100.0,0.0,0.4309583782247688,0.7144459435040813
1.9800000000000002,102.0,0.0,0.4215301702696404,0.698815791572005
1.9800000000000002,104.0,0.0,0.40862525683167145,0.6774219319259592
1.9800000000000002,106.0,0.0,0.3942729557953823,0.6536285825599139
1.9800000000000002,108.0,0.0,0.38073850695830025,0.6311910745364046
1.9800000000000002,110.0,0.0,0.3703198129867526,0.6139188876601573
1.9800000000000002,112.0,0.0,0.3650340916651773,0.6051561802909484
1.9800000000000002,114.00000000000001,0.0,0.3662385283771434,0.6071529042590871
1.9800000000000002,116.00000000000001,0.0,0.3743283654397761,0.620564295161418
1.9800000000000002,118.00000000000001,0.0,0.3886754274545776,0.6443489592394194
1.9800000000000002,119.99999999999999,0.0,0.4078358802718481,0.6761132977061393
1.9800000000000002,122.0,0.0,0.42989065116915803,0.7126758578016221
1.9800000000000002,124.0,0.0,0.4527549694228579,0.7505804914106303
1.9800000000000002,126.0,0.0,0.4743866484591852,0.7864416467322838
1.9800000000000002,128.0,0.0,0.4929113226831575,0.8171519868086724
1.9800000000000002,130.0,0.0,0.5067115826737505,0.8400301585017137
1.9800000000000002,132.0,0.0,0.514515328801401,0.8529672657648371
1.9800000000000002,134.0,0.0,0.5154963662016814,0.85459363672424
1.9800000000000002,136.0,0.0,0.5093821897236475,0.844457510352609
1.9800000000000002,138.0,0.0,0.4965544059240913,0.8231915167838278
