f (GHz),theta (deg.),phi (deg.),r*Re{E_x} (V),r*Im{E_x} (V),r*Re{E_y} (V),r*Im{E_y} (V),r*Re{E_z} (V),r*Im{E_z} (V)
1.9800000000000002,88.0,-178.0,0.07283324532791419,-0.04795971204980503,-0.6061592185805296,1.6154478369726106,1.478610763285403,0.24191391808912427
1.9800000000000002,90.0,-178.0,-0.004229281791059424,-0.06253313023703973,0.12111078457360211,1.7907145560414117,1.2168934297213851,0.12610107932362924
1.9800000000000002,92.0,-178.0,-0.06308462262778787,-0.06354888544260875,0.840828879232674,1.7156158901128873,0.9650900874331602,0.10412262191807137
1.9800000000000002,94.0,-178.0,-0.10414469830328921,-0.06076167112643578,1.4761309304330872,1.4103389283367718,0.7517149454823283,0.16452255807838972
1.9800000000000002,96.00000000000001,-178.0,-0.1315054612826911,-0.06233168730641288,1.9608958241060936,0.9174320705312895,0.5993200388383232,0.28805498588945244
1.9800000000000002,98.0,-178.0,-0.1518929765897281,-0.07367490293174227,2.2454613539407378,0.2975120503751814,0.5225170074623344,0.450025798440817
1.9800000000000002,100.0,-178.0,-0.17329852103084467,-0.0968052577410762,2.3011415321404174,-0.3763573874961405,0.5267728771177216,0.6231659474689766
1.9800000000000002,102.0,-178.0,-0.20350497930146588,-0.13025302045712991,2.123244164772217,-1.0255336767048981,0.6082186116663937,0.7808005629226323
1.9800000000000002,104.0,-178.0,-0.24874409214005191,-0.16955737031513174,1.7320726655518852,-1.5736484183714894,0.7546047677539724,0.8999134304035565
1.9800000000000002,106.0,-178.0,-0.31271142361229376,-0.20822140221263186,1.1713737280474414,-1.9548126478820433,0.9473232637518628,0.9636302819238555
1.9800000000000002,108.0,-178.0,-0.3960921206049889,-0.23892222992684606,0.5039616718917523,-2.1211680870457252,1.1641732639367326,0.96271290182088
1.9800000000000002,110.0,-178.0,-0.496633530545458,-0.2547242569608068,-0.1952398784388269,-2.0486055196610646,1.382378889651232,0.8958545416808542
1.9800000000000002,112.0,-178.0,-0.6096774606210469,-0.25006649913907086,-0.8479193816877055,-1.739622195341304,1.5813280930699738,0.7688265874627017
1.9800000000000002,114.00000000000001,-178.0,-0.7289733948638955,-0.22137587066570708,-1.381602779419809,-1.2227509393851346,1.7446013503694207,0.5927614629341257
1.9800000000000002,116.00000000000001,-178.0,-0.8475587997636409,-0.16726948045988982,-1.7379773214769234,-0.5486291030454162,1.8610546945653414,0.3820012612491938
1.9800000000000002,118.00000000000001,-178.0,-0.9585184919599723,-0.0884155449033136,-1.8790953841106959,0.21660673377077094,1.9249500020267933,0.1519668708881173
1.9800000000000002,119.99999999999999,-178.0,-1.055508544186858,0.012805551260310577,-1.7906861094857662,0.9994838591013191,1.9353235990383726,-0.08258285594342901
1.9800000000000002,122.0,-178.0,-1.1330255072830253,0.13267916530254886,-1.482362128319458,1.727643476551861,1.8949064910105051,-0.30869209373694306
1.9800000000000002,124.0,-178.0,-1.1864878245506367,0.2664473405108471,-0.9850272210207955,2.337420873564953,1.8089349089163214,-0.5157234213853167
1.9800000000000002,126.0,-178.0,-1.2122457492642922,0.40846074909110663,-0.3461591930153962,2.779700522483624,1.6841244887371256,-0.6953785299318784
1.9800000000000002,128.0,-178.0,-1.207634042314179,0.5522239563651192,0.3761805006054897,3.0235707234366984,1.5279557611752486,-0.8414447042668075
1.9800000000000002,130.0,-178.0,-1.17113239783661,0.6904289083105175,1.1197526557872994,3.0576647298190127,1.3482787138366619,-0.9494930616429806
1.9800000000000002,132.0,-178.0,-1.1026244162513132,0.8150890241706159,1.824214574594311,2.889363031759519,1.153136265095105,-1.0166878029442405
1.9800000000000002,134.0,-178.0,-1.0036786993778808,0.9178542670452308,2.436284415882458,2.5422283917575124,0.9506605124178579,-1.041761748345336
1.9800000000000002,136.0,-178.0,-0.877742127918756,0.9905222063893979,2.9136026779861894,2.0521622318354584,0.7489149798412313,-1.0251155585986136
1.9800000000000002,138.0,-178.0,-0.7301459642727284,1.0256897064946995,3.22707946863246,1.4628270547024975,0.5556192835624886,-0.96893992967127
1.9800000000000002,140.0,-178.0,-0.567871069664234,1.0174411845780447,3.36168911156484,0.8208876097365758,0.37776590956865724,-0.8772534505661413
1.9800000000000002,142.0,-178.0,-0.39907772869134245,0.9619559329376759,3.315835748178674,0.1715860126885318,0.22119260397605323,-0.755783058014166
1.9800000000000002,144.0,-178.0,-0.2324563635280596,0.8579359019935648,3.09955647188472,-0.44491974778929183,0.09019429467651321,-0.6116658340467542
1.9800000000000002,146.0,-178.0,-0.07648514302685777,0.7067927642602276,2.731935421197577,-0.9961571649245361,-0.012751327790728378,-0.45299777599460866
1.9800000000000002,148.0,-178.0,0.061311568104812336,0.5125738230362098,2.2381537916349394,-1.4587503324262137,-0.08709720192595123,-0.2882846780620708
1.9800000000000002,150.0,-178.0,0.17501699790592462,0.28164116457292726,1.6465845648117237,-1.818685769487458,-0.13416197368701965,-0.125861422434848
